Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
2222 Technical occupations in computer and information systems,"57,680","63,600","65,000",Ontario
22220 Computer network and web technicians,"25,955","70,500","70,000",Ontario
22221 User support technicians,"27,435","56,000","59,600",Ontario
22222 Information systems testing technicians,"4,295","70,000","69,500",Ontario
2223 Technical inspectors and regulatory officers,"15,605","73,000","73,800",Ontario
22230 Non-destructive testers and inspectors,"1,450","67,000","73,000",Ontario
22231 Engineering inspectors and regulatory officers,"2,515","77,000","80,000",Ontario
22232 Occupational health and safety specialists,"6,730","75,000","74,300",Ontario
22233 Construction inspectors,"4,915","72,000","70,300",Ontario
223 Technical occupations related to engineering,"81,385","60,800","65,000",Ontario
"2230 Technical occupations in civil, mechanical and industrial engineering","38,780","66,500","70,400",Ontario
22300 Civil engineering technologists and technicians,"6,340","63,600","63,950",Ontario
22301 Mechanical engineering technologists and technicians,"14,720","72,500","75,400",Ontario
22302 Industrial engineering and manufacturing technologists and technicians,"8,460","60,800","63,450",Ontario
22303 Construction estimators,"9,260","66,500","73,400",Ontario
2231 Technical occupations in electronics and electrical engineering,"42,605","55,200","60,100",Ontario
22310 Electrical and electronics engineering technologists and technicians,"16,610","66,500","71,300",Ontario
22311 Electronic service technicians (household and business equipment),"22,745","46,800","48,560",Ontario
22312 Industrial instrument technicians and mechanics,"1,475","95,000","96,000",Ontario
"22313 Aircraft instrument, electrical and avionics mechanics, technicians and inspectors","1,770","74,500","73,800",Ontario
3 Health occupations,"523,175","52,400","62,200",Ontario
30 Specialized middle management occupations in health care,"14,880","94,000","97,200",Ontario
300 Specialized middle management occupations in health care,"14,880","94,000","97,200",Ontario
3001 Managers in health care,"14,880","94,000","97,200",Ontario
30010 Managers in health care,"14,880","94,000","97,200",Ontario
31 Professional occupations in health,"231,295","77,500","84,500",Ontario
311 Health treating and consultation services professionals,"75,330","89,000","111,500",Ontario
3110 Physicians and veterinarians,"41,015","107,000","136,400",Ontario
31100 Specialists in clinical and laboratory medicine,"13,420","122,000","151,800",Ontario
31101 Specialists in surgery,"3,925","128,000","159,800",Ontario
31102 General practitioners and family physicians,"19,590","108,000","130,400",Ontario
31103 Veterinarians,"4,085","88,000","92,400",Ontario
"3111 Dentists, optometrists and audiologists","15,005","74,000","84,900",Ontario
31110 Dentists,"8,415","80,000","96,100",Ontario
31111 Optometrists,"2,410","68,500","75,500",Ontario
31112 Audiologists and speech-language pathologists,"4,185","71,500","67,800",Ontario
3112 Pharmacists and dietitians,"19,310","81,000","79,000",Ontario
31120 Pharmacists,"15,030","90,000","84,800",Ontario
31121 Dietitians and nutritionists,"4,285","64,500","58,700",Ontario
312 Therapy and assessment professionals,"30,105","58,000","61,450",Ontario
3120 Therapy and assessment professionals,"30,105","58,000","61,450",Ontario
31200 Psychologists,"4,365","89,000","90,200",Ontario
31201 Chiropractors,"4,190","48,400","55,250",Ontario
31202 Physiotherapists,"9,765","58,800","58,850",Ontario
31203 Occupational therapists,"5,500","72,500","66,700",Ontario
