Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
"2121 Mathematicians, statisticians, actuaries and data scientists",685,"82,000","91,600",Manitoba
"21210 Mathematicians, statisticians and actuaries",515,"84,000","101,200",Manitoba
21211 Data scientists,165,"64,500","61,600",Manitoba
2122 Computer and information systems professionals,"4,120","78,500","80,300",Manitoba
21220 Cybersecurity specialists,315,"78,500","86,000",Manitoba
21221 Business systems specialists,695,"78,500","81,600",Manitoba
21222 Information systems specialists,"2,535","80,000","80,200",Manitoba
21223 Database analysts and data administrators,570,"71,500","75,600",Manitoba
"2123 Computer, software and Web designers and developers","4,850","70,000","74,100",Manitoba
21230 Computer systems developers and programmers,795,"72,500","68,000",Manitoba
21231 Software engineers and designers,895,"82,000","82,800",Manitoba
21232 Software developers and programmers,"1,985","71,500","84,900",Manitoba
21233 Web designers,265,"29,800","39,200",Manitoba
21234 Web developers and programmers,910,"59,200","57,300",Manitoba
213 Professional occupations in engineering,"5,430","84,000","97,700",Manitoba
2130 Civil and mechanical engineers,"3,010","83,000","105,900",Manitoba
21300 Civil engineers,"1,655","87,000","121,500",Manitoba
21301 Mechanical engineers,"1,350","79,000","86,700",Manitoba
"2131 Electrical, electronics and computer engineers","1,455","87,000","90,100",Manitoba
21310 Electrical and electronics engineers,"1,065","87,000","89,800",Manitoba
21311 Computer engineers (except software engineers and designers),395,"86,000","91,200",Manitoba
2132 Manufacturing and processing engineers,570,"68,500","78,000",Manitoba
21320 Chemical engineers,125,"65,000","73,000",Manitoba
21321 Industrial and manufacturing engineers,425,"69,000","80,000",Manitoba
21322 Metallurgical and materials engineers,25,0,"72,000",Manitoba
2133 Natural resources engineers,170,"107,000","104,000",Manitoba
21330 Mining engineers,75,"116,000","116,000",Manitoba
21331 Geological engineers,85,"89,000","92,000",Manitoba
21332 Petroleum engineers,0,0,0,Manitoba
2139 Other engineers,215,"79,500","82,000",Manitoba
21390 Aerospace engineers,155,"87,000","86,000",Manitoba
21399 Other professional engineers,60,"72,500","74,000",Manitoba
22 Technical occupations related to natural and applied sciences,"16,810","58,000","59,750",Manitoba
221 Technical occupations related to natural sciences,"1,985","47,600","49,520",Manitoba
2210 Technical occupations in physical sciences,445,"59,200","65,600",Manitoba
22100 Chemical technologists and technicians,260,"54,400","56,800",Manitoba
22101 Geological and mineral technologists and technicians,185,"76,500","78,000",Manitoba
2211 Technical occupations in life sciences,"1,545","44,000","44,880",Manitoba
22110 Biological technologists and technicians,450,"40,000","42,000",Manitoba
22111 Agricultural and fish products inspectors,200,"58,000","57,200",Manitoba
22112 Forestry technologists and technicians,110,"28,200","34,500",Manitoba
22113 Conservation and fishery officers,195,"74,000","68,000",Manitoba
22114 Landscape and horticulture technicians and specialists,585,"33,600","37,200",Manitoba
222 Technical occupations related to applied sciences (except engineering),"8,010","56,800","58,750",Manitoba
"2221 Technical occupations in architecture, drafting, surveying, geomatics and meteorology","1,925","50,000","51,000",Manitoba
22210 Architectural technologists and technicians,230,"49,600","50,000",Manitoba
22211 Industrial designers,230,"48,800","50,000",Manitoba
22212 Drafting technologists and technicians,"1,150","48,400","50,100",Manitoba
22213 Land survey technologists and technicians,95,"56,800","50,000",Manitoba
22214 Technical occupations in geomatics and meteorology,220,"63,200","58,000",Manitoba
2222 Technical occupations in computer and information systems,"4,460","57,200","58,050",Manitoba
22220 Computer network and web technicians,"2,045","66,500","66,300",Manitoba
22221 User support technicians,"2,230","47,600","50,880",Manitoba
22222 Information systems testing technicians,190,"54,800","53,200",Manitoba
2223 Technical inspectors and regulatory officers,"1,630","69,500","69,700",Manitoba
22230 Non-destructive testers and inspectors,150,"70,000","80,000",Manitoba
22231 Engineering inspectors and regulatory officers,240,"82,000","88,000",Manitoba
22232 Occupational health and safety specialists,685,"67,000","67,200",Manitoba
22233 Construction inspectors,560,"67,000","62,200",Manitoba
223 Technical occupations related to engineering,"6,810","62,800","63,950",Manitoba
"2230 Technical occupations in civil, mechanical and industrial engineering","3,050","66,000","67,600",Manitoba
22300 Civil engineering technologists and technicians,750,"65,000","60,700",Manitoba
22301 Mechanical engineering technologists and technicians,775,"69,500","73,200",Manitoba
22302 Industrial engineering and manufacturing technologists and technicians,605,"52,800","54,600",Manitoba
22303 Construction estimators,915,"73,000","77,000",Manitoba
2231 Technical occupations in electronics and electrical engineering,"3,765","60,400","60,950",Manitoba
22310 Electrical and electronics engineering technologists and technicians,"1,415","74,500","73,300",Manitoba
22311 Electronic service technicians (household and business equipment),"2,000","50,000","48,880",Manitoba
22312 Industrial instrument technicians and mechanics,165,"89,000","85,000",Manitoba
"22313 Aircraft instrument, electrical and avionics mechanics, technicians and inspectors",190,"75,500","75,000",Manitoba
3 Health occupations,"57,280","49,200","62,300",Manitoba
30 Specialized middle management occupations in health care,"1,455","90,000","86,000",Manitoba
300 Specialized middle management occupations in health care,"1,455","90,000","86,000",Manitoba
3001 Managers in health care,"1,455","90,000","86,000",Manitoba
30010 Managers in health care,"1,455","90,000","86,000",Manitoba
31 Professional occupations in health,"24,145","78,500","88,400",Manitoba
311 Health treating and consultation services professionals,"6,960","96,000","128,600",Manitoba
3110 Physicians and veterinarians,"3,630","116,000","165,200",Manitoba
31100 Specialists in clinical and laboratory medicine,"1,255","162,000","207,200",Manitoba
31101 Specialists in surgery,360,"210,000","211,000",Manitoba
31102 General practitioners and family physicians,"1,645","102,000","140,200",Manitoba
31103 Veterinarians,370,"88,000","89,600",Manitoba
"3111 Dentists, optometrists and audiologists","1,285","89,000","97,000",Manitoba
31110 Dentists,550,"100,000","110,000",Manitoba
31111 Optometrists,220,"120,000","118,000",Manitoba
31112 Audiologists and speech-language pathologists,515,"81,000","74,000",Manitoba
3112 Pharmacists and dietitians,"2,045","86,000","83,600",Manitoba
31120 Pharmacists,"1,565","99,000","92,700",Manitoba
31121 Dietitians and nutritionists,485,"58,400","54,200",Manitoba
312 Therapy and assessment professionals,"2,720","62,800","65,800",Manitoba
3120 Therapy and assessment professionals,"2,720","62,800","65,800",Manitoba
31200 Psychologists,460,"88,000","92,800",Manitoba
31201 Chiropractors,285,"77,500","86,000",Manitoba
31202 Physiotherapists,985,"58,800","57,200",Manitoba
31203 Occupational therapists,655,"69,000","62,100",Manitoba
31204 Kinesiologists and other professional occupations in therapy and assessment,255,"39,600","41,200",Manitoba
31209 Other professional occupations in health diagnosing and treating,75,"50,000","52,000",Manitoba
313 Nursing and allied health professionals,"14,470","76,500","73,300",Manitoba
3130 Nursing and allied health professionals,"14,470","76,500","73,300",Manitoba
31300 Nursing coordinators and supervisors,415,"88,000","79,600",Manitoba
31301 Registered nurses and registered psychiatric nurses,"13,590","75,500","72,300",Manitoba
31302 Nurse practitioners,235,"102,000","100,000",Manitoba
"31303 Physician assistants, midwives and allied health professionals",220,"100,000","93,000",Manitoba
32 Technical occupations in health,"11,215","48,400","53,100",Manitoba
321 Technical occupations in health (except practitioners of natural healing),"9,550","54,000","57,850",Manitoba
3210 Technical occupations in therapy and assessment,"5,680","51,600","56,850",Manitoba
32100 Opticians,345,"41,200","42,400",Manitoba
32101 Licensed practical nurses,"2,270","50,800","50,680",Manitoba
32102 Paramedical occupations,"1,240","91,000","87,000",Manitoba
"32103 Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",420,"86,000","85,600",Manitoba
32104 Animal health technologists and veterinary technicians,855,"37,200","37,800",Manitoba
32109 Other technical occupations in therapy and assessment,540,"28,200","30,400",Manitoba
3211 Technical occupations in dental health care,"1,095","48,400","50,500",Manitoba
32110 Denturists,55,"83,000","112,000",Manitoba
32111 Dental hygienists and dental therapists,860,"49,600","49,300",Manitoba
32112 Dental technologists and technicians,180,"33,600","36,800",Manitoba
3212 Medical technologists and technicians,"2,775","63,600","62,850",Manitoba
32120 Medical laboratory technologists,815,"77,000","72,200",Manitoba
32121 Medical radiation technologists,835,"78,000","74,200",Manitoba
32122 Medical sonographers,140,"72,000","68,000",Manitoba
32123 Cardiology technologists and electrophysiological diagnostic technologists,110,"60,800","62,000",Manitoba
32124 Pharmacy technicians,800,"40,800","41,100",Manitoba
32129 Other medical technologists and technicians,75,"46,400","56,000",Manitoba
322 Practitioners of natural healing,"1,665","23,200","25,840",Manitoba
3220 Practitioners of natural healing,"1,665","23,200","25,840",Manitoba
32200 Traditional Chinese medicine practitioners and acupuncturists,25,0,"24,000",Manitoba
32201 Massage therapists,"1,500","23,600","26,160",Manitoba
32209 Other practitioners of natural healing,145,"12,900","23,200",Manitoba
33 Assisting occupations in support of health services,"20,465","34,800","34,920",Manitoba
331 Assisting occupations in support of health services,"20,465","34,800","34,920",Manitoba
3310 Assisting occupations in support of health services,"20,465","34,800","34,920",Manitoba
33100 Dental assistants and dental laboratory assistants,"1,210","34,400","35,600",Manitoba
33101 Medical laboratory assistants and related technical occupations,725,"43,200","41,300",Manitoba
"33102 Nurse aides, orderlies and patient service associates","16,055","34,800","34,560",Manitoba
33103 Pharmacy technical assistants and pharmacy assistants,970,"36,000","34,800",Manitoba
33109 Other assisting occupations in support of health services,"1,505","32,000","35,600",Manitoba
"4 Occupations in education, law and social, community and government services","91,130","48,000","55,250",Manitoba
"40 Managers in public administration, in education and social and community services and in public protection services","5,410","89,000","86,000",Manitoba
"400 Managers in public administration, in education and social and community services and in public protection services","5,410","89,000","86,000",Manitoba
4001 Managers in public administration,810,"95,000","96,000",Manitoba
40010 Government managers - health and social policy development and program administration,230,"97,000","101,000",Manitoba
"40011 Government managers - economic analysis, policy development and program administration",385,"102,000","103,600",Manitoba
40012 Government managers - education policy development and program administration,50,"103,000","92,000",Manitoba
40019 Other managers in public administration,150,"68,000","69,000",Manitoba
4002 Managers in education,"1,955","105,000","99,500",Manitoba
