Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
21203 Land surveyors,0,0,0,Nunavut
"2121 Mathematicians, statisticians, actuaries and data scientists",10,0,"120,000",Nunavut
"21210 Mathematicians, statisticians and actuaries",10,0,"120,000",Nunavut
21211 Data scientists,0,0,0,Nunavut
2122 Computer and information systems professionals,35,"128,000","120,000",Nunavut
21220 Cybersecurity specialists,0,0,0,Nunavut
21221 Business systems specialists,0,0,0,Nunavut
21222 Information systems specialists,20,"126,000","120,000",Nunavut
21223 Database analysts and data administrators,10,0,"160,000",Nunavut
"2123 Computer, software and Web designers and developers",0,0,0,Nunavut
21230 Computer systems developers and programmers,0,0,0,Nunavut
21231 Software engineers and designers,0,0,0,Nunavut
21232 Software developers and programmers,0,0,0,Nunavut
21233 Web designers,0,0,0,Nunavut
21234 Web developers and programmers,0,0,0,Nunavut
213 Professional occupations in engineering,20,"119,000","120,000",Nunavut
2130 Civil and mechanical engineers,10,0,"120,000",Nunavut
21300 Civil engineers,10,0,"120,000",Nunavut
21301 Mechanical engineers,0,0,0,Nunavut
"2131 Electrical, electronics and computer engineers",0,0,0,Nunavut
21310 Electrical and electronics engineers,0,0,0,Nunavut
21311 Computer engineers (except software engineers and designers),0,0,0,Nunavut
2132 Manufacturing and processing engineers,0,0,0,Nunavut
21320 Chemical engineers,0,0,0,Nunavut
21321 Industrial and manufacturing engineers,0,0,0,Nunavut
21322 Metallurgical and materials engineers,0,0,0,Nunavut
2133 Natural resources engineers,0,0,0,Nunavut
21330 Mining engineers,0,0,0,Nunavut
21331 Geological engineers,0,0,0,Nunavut
21332 Petroleum engineers,0,0,0,Nunavut
2139 Other engineers,0,0,0,Nunavut
21390 Aerospace engineers,0,0,0,Nunavut
21399 Other professional engineers,0,0,0,Nunavut
22 Technical occupations related to natural and applied sciences,220,"111,000","95,000",Nunavut
221 Technical occupations related to natural sciences,70,"107,000","84,000",Nunavut
2210 Technical occupations in physical sciences,0,0,0,Nunavut
22100 Chemical technologists and technicians,0,0,0,Nunavut
22101 Geological and mineral technologists and technicians,0,0,0,Nunavut
2211 Technical occupations in life sciences,70,"108,000","88,000",Nunavut
22110 Biological technologists and technicians,20,"108,000","85,000",Nunavut
22111 Agricultural and fish products inspectors,0,0,0,Nunavut
22112 Forestry technologists and technicians,0,0,0,Nunavut
22113 Conservation and fishery officers,45,"111,000","100,000",Nunavut
22114 Landscape and horticulture technicians and specialists,0,0,0,Nunavut
222 Technical occupations related to applied sciences (except engineering),115,"112,000","96,000",Nunavut
"2221 Technical occupations in architecture, drafting, surveying, geomatics and meteorology",40,"85,000","80,000",Nunavut
22210 Architectural technologists and technicians,0,0,0,Nunavut
22211 Industrial designers,0,0,0,Nunavut
22212 Drafting technologists and technicians,0,0,0,Nunavut
22213 Land survey technologists and technicians,0,0,0,Nunavut
22214 Technical occupations in geomatics and meteorology,35,"78,000","76,000",Nunavut
2222 Technical occupations in computer and information systems,50,"117,000","112,000",Nunavut
22220 Computer network and web technicians,25,"115,000","120,000",Nunavut
22221 User support technicians,30,"117,000","100,000",Nunavut
22222 Information systems testing technicians,0,0,0,Nunavut
2223 Technical inspectors and regulatory officers,25,"119,000","95,000",Nunavut
22230 Non-destructive testers and inspectors,0,0,0,Nunavut
22231 Engineering inspectors and regulatory officers,10,0,"100,000",Nunavut
22232 Occupational health and safety specialists,10,0,"100,000",Nunavut
22233 Construction inspectors,0,0,0,Nunavut
223 Technical occupations related to engineering,35,"112,000","110,000",Nunavut
"2230 Technical occupations in civil, mechanical and industrial engineering",15,0,"120,000",Nunavut
22300 Civil engineering technologists and technicians,10,0,"120,000",Nunavut
22301 Mechanical engineering technologists and technicians,0,0,0,Nunavut
22302 Industrial engineering and manufacturing technologists and technicians,0,0,0,Nunavut
22303 Construction estimators,0,0,0,Nunavut
2231 Technical occupations in electronics and electrical engineering,25,"112,000","110,000",Nunavut
22310 Electrical and electronics engineering technologists and technicians,10,0,"140,000",Nunavut
22311 Electronic service technicians (household and business equipment),10,0,"80,000",Nunavut
22312 Industrial instrument technicians and mechanics,0,0,0,Nunavut
"22313 Aircraft instrument, electrical and avionics mechanics, technicians and inspectors",0,0,0,Nunavut
3 Health occupations,520,"88,000","95,200",Nunavut
30 Specialized middle management occupations in health care,25,"129,000","140,000",Nunavut
300 Specialized middle management occupations in health care,25,"129,000","140,000",Nunavut
3001 Managers in health care,25,"129,000","140,000",Nunavut
30010 Managers in health care,25,"129,000","140,000",Nunavut
31 Professional occupations in health,215,"133,000","137,000",Nunavut
311 Health treating and consultation services professionals,30,"111,000","150,000",Nunavut
3110 Physicians and veterinarians,20,0,"200,000",Nunavut
31100 Specialists in clinical and laboratory medicine,0,0,0,Nunavut
31101 Specialists in surgery,0,0,0,Nunavut
31102 General practitioners and family physicians,10,0,"180,000",Nunavut
31103 Veterinarians,0,0,0,Nunavut
"3111 Dentists, optometrists and audiologists",10,0,"80,000",Nunavut
31110 Dentists,0,0,0,Nunavut
31111 Optometrists,0,0,0,Nunavut
31112 Audiologists and speech-language pathologists,0,0,0,Nunavut
3112 Pharmacists and dietitians,10,0,"120,000",Nunavut
31120 Pharmacists,0,0,0,Nunavut
31121 Dietitians and nutritionists,10,0,"120,000",Nunavut
312 Therapy and assessment professionals,20,0,"90,000",Nunavut
3120 Therapy and assessment professionals,20,0,"90,000",Nunavut
31200 Psychologists,0,0,0,Nunavut
31201 Chiropractors,0,0,0,Nunavut
31202 Physiotherapists,15,0,"100,000",Nunavut
31203 Occupational therapists,0,0,0,Nunavut
31204 Kinesiologists and other professional occupations in therapy and assessment,0,0,0,Nunavut
31209 Other professional occupations in health diagnosing and treating,0,0,0,Nunavut
