Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
"1440 Supply chain logistics, tracking and scheduling coordination occupations","70,185","35,200","37,640",Quebec
14400 Shippers and receivers,"36,275","29,400","31,440",Quebec
14401 Storekeepers and partspersons,"15,080","41,200","42,400",Quebec
14402 Production logistics workers,"2,485","37,600","43,720",Quebec
14403 Purchasing and inventory control workers,"7,305","36,400","39,800",Quebec
14404 Dispatchers,"8,140","48,800","50,880",Quebec
14405 Transportation route and crew schedulers,905,"47,200","52,800",Quebec
2 Natural and applied sciences and related occupations,"355,695","67,500","73,200",Quebec
"20 Specialized middle management occupations in engineering, architecture, science and information systems","26,435","105,000","115,800",Quebec
"200 Specialized middle management occupations in engineering, architecture, science and information systems","26,435","105,000","115,800",Quebec
"2001 Managers in engineering, architecture, science and information systems","26,435","105,000","115,800",Quebec
20010 Engineering managers,"5,545","111,000","121,500",Quebec
20011 Architecture and science managers,"3,550","100,000","107,000",Quebec
20012 Computer and information systems managers,"17,340","104,000","115,700",Quebec
21 Professional occupations in natural and applied sciences,"198,060","75,000","78,900",Quebec
211 Professional occupations in natural sciences,"20,535","64,500","67,900",Quebec
2110 Physical science professionals,"6,520","67,000","71,500",Quebec
21100 Physicists and astronomers,660,"87,000","88,200",Quebec
21101 Chemists,"4,315","61,200","64,200",Quebec
21102 Geoscientists and oceanographers,"1,095","73,500","83,400",Quebec
21103 Meteorologists and climatologists,300,"101,000","93,000",Quebec
21109 Other professional occupations in physical sciences,150,"73,500","78,000",Quebec
2111 Life science professionals,"10,495","62,800","67,000",Quebec
21110 Biologists and related scientists,"7,020","65,000","69,200",Quebec
21111 Forestry professionals,"1,420","68,000","65,800",Quebec
"21112 Agricultural representatives, consultants and specialists","2,055","56,800","60,000",Quebec
2112 Public and environmental health and safety professionals,"3,510","64,000","63,950",Quebec
21120 Public and environmental health and safety professionals,"3,510","64,000","63,950",Quebec
212 Professional occupations in applied sciences (except engineering),"123,895","73,500","76,600",Quebec
"2120 Architects, urban planners and land surveyors","11,545","65,000","69,600",Quebec
21200 Architects,"5,415","63,200","69,500",Quebec
21201 Landscape architects,535,"52,400","62,000",Quebec
21202 Urban and land use planners,"3,560","70,000","71,600",Quebec
21203 Land surveyors,"2,040","66,000","68,200",Quebec
"2121 Mathematicians, statisticians, actuaries and data scientists","6,680","82,000","91,900",Quebec
"21210 Mathematicians, statisticians and actuaries","4,280","86,000","95,800",Quebec
21211 Data scientists,"2,405","77,000","84,900",Quebec
2122 Computer and information systems professionals,"44,000","79,000","79,200",Quebec
21220 Cybersecurity specialists,"3,035","89,000","89,700",Quebec
21221 Business systems specialists,"4,175","76,500","75,700",Quebec
21222 Information systems specialists,"30,025","81,000","81,000",Quebec
21223 Database analysts and data administrators,"6,765","65,000","68,300",Quebec
"2123 Computer, software and Web designers and developers","61,670","70,000","74,500",Quebec
21230 Computer systems developers and programmers,"17,125","68,500","72,800",Quebec
21231 Software engineers and designers,"11,455","88,000","94,800",Quebec
21232 Software developers and programmers,"17,165","76,500","80,800",Quebec
21233 Web designers,"2,150","45,200","46,280",Quebec
21234 Web developers and programmers,"13,770","54,800","56,200",Quebec
213 Professional occupations in engineering,"53,630","84,000","88,500",Quebec
2130 Civil and mechanical engineers,"26,690","78,500","84,300",Quebec
21300 Civil engineers,"13,615","79,500","84,700",Quebec
21301 Mechanical engineers,"13,075","78,000","83,800",Quebec
"2131 Electrical, electronics and computer engineers","14,720","94,000","96,600",Quebec
21310 Electrical and electronics engineers,"8,810","92,000","93,700",Quebec
21311 Computer engineers (except software engineers and designers),"5,910","97,000","101,000",Quebec
2132 Manufacturing and processing engineers,"6,910","78,000","81,800",Quebec
21320 Chemical engineers,"1,800","79,000","84,400",Quebec
21321 Industrial and manufacturing engineers,"4,505","77,000","78,800",Quebec
21322 Metallurgical and materials engineers,600,"90,000","96,400",Quebec
2133 Natural resources engineers,"1,365","90,000","113,300",Quebec
21330 Mining engineers,610,"105,000","144,000",Quebec
21331 Geological engineers,675,"81,000","89,400",Quebec
21332 Petroleum engineers,80,"92,000","80,000",Quebec
2139 Other engineers,"3,940","91,000","90,500",Quebec
21390 Aerospace engineers,"2,730","97,000","96,700",Quebec
21399 Other professional engineers,"1,215","74,500","76,600",Quebec
22 Technical occupations related to natural and applied sciences,"131,200","53,200","55,800",Quebec
221 Technical occupations related to natural sciences,"17,900","42,400","46,480",Quebec
2210 Technical occupations in physical sciences,"6,235","54,400","59,450",Quebec
22100 Chemical technologists and technicians,"4,460","52,000","54,350",Quebec
22101 Geological and mineral technologists and technicians,"1,780","64,000","72,200",Quebec
2211 Technical occupations in life sciences,"11,660","35,200","39,560",Quebec
22110 Biological technologists and technicians,"2,510","43,200","43,000",Quebec
22111 Agricultural and fish products inspectors,715,"57,200","57,000",Quebec
22112 Forestry technologists and technicians,"2,070","49,200","49,160",Quebec
22113 Conservation and fishery officers,625,"55,200","51,000",Quebec
22114 Landscape and horticulture technicians and specialists,"5,740","25,400","31,160",Quebec
222 Technical occupations related to applied sciences (except engineering),"65,475","52,400","55,200",Quebec
"2221 Technical occupations in architecture, drafting, surveying, geomatics and meteorology","18,590","46,000","48,400",Quebec
22210 Architectural technologists and technicians,"3,960","44,400","47,400",Quebec
22211 Industrial designers,"3,440","46,800","48,840",Quebec
22212 Drafting technologists and technicians,"8,120","44,000","45,840",Quebec
22213 Land survey technologists and technicians,"1,450","47,200","50,880",Quebec
22214 Technical occupations in geomatics and meteorology,"1,620","57,600","60,550",Quebec
2222 Technical occupations in computer and information systems,"37,615","54,000","56,100",Quebec
22220 Computer network and web technicians,"19,960","59,600","62,100",Quebec
22221 User support technicians,"14,015","49,200","51,900",Quebec
22222 Information systems testing technicians,"3,635","32,400","39,400",Quebec
2223 Technical inspectors and regulatory officers,"9,270","62,800","65,300",Quebec
22230 Non-destructive testers and inspectors,620,"68,500","68,400",Quebec
22231 Engineering inspectors and regulatory officers,"1,850","73,000","73,800",Quebec
22232 Occupational health and safety specialists,"3,860","66,000","68,900",Quebec
22233 Construction inspectors,"2,950","54,000","54,700",Quebec
223 Technical occupations related to engineering,"47,830","58,000","60,150",Quebec
"2230 Technical occupations in civil, mechanical and industrial engineering","25,420","56,800","58,700",Quebec
22300 Civil engineering technologists and technicians,"7,235","55,600","56,750",Quebec
22301 Mechanical engineering technologists and technicians,"7,905","63,200","64,000",Quebec
22302 Industrial engineering and manufacturing technologists and technicians,"4,140","54,400","56,200",Quebec
22303 Construction estimators,"6,145","52,400","56,000",Quebec
2231 Technical occupations in electronics and electrical engineering,"22,410","59,600","61,750",Quebec
22310 Electrical and electronics engineering technologists and technicians,"12,685","65,000","66,000",Quebec
22311 Electronic service technicians (household and business equipment),"6,210","41,600","43,720",Quebec
22312 Industrial instrument technicians and mechanics,"1,840","82,000","80,900",Quebec
"22313 Aircraft instrument, electrical and avionics mechanics, technicians and inspectors","1,680","75,500","75,000",Quebec
3 Health occupations,"354,355","49,200","61,550",Quebec
30 Specialized middle management occupations in health care,"7,975","104,000","108,600",Quebec
300 Specialized middle management occupations in health care,"7,975","104,000","108,600",Quebec
3001 Managers in health care,"7,975","104,000","108,600",Quebec
30010 Managers in health care,"7,975","104,000","108,600",Quebec
31 Professional occupations in health,"148,150","77,000","89,000",Quebec
311 Health treating and consultation services professionals,"47,055","100,000","133,600",Quebec
3110 Physicians and veterinarians,"25,850","141,000","168,800",Quebec
31100 Specialists in clinical and laboratory medicine,"6,635","170,000","199,200",Quebec
31101 Specialists in surgery,"1,835","188,000","228,400",Quebec
31102 General practitioners and family physicians,"14,885","143,000","161,600",Quebec
31103 Veterinarians,"2,485","80,000","86,800",Quebec
"3111 Dentists, optometrists and audiologists","9,160","74,000","85,700",Quebec
31110 Dentists,"4,210","92,000","104,500",Quebec
31111 Optometrists,"1,550","89,000","93,900",Quebec
31112 Audiologists and speech-language pathologists,"3,395","64,000","58,500",Quebec
3112 Pharmacists and dietitians,"12,040","93,000","94,900",Quebec
31120 Pharmacists,"9,410","106,000","105,900",Quebec
31121 Dietitians and nutritionists,"2,630","58,400","55,500",Quebec
312 Therapy and assessment professionals,"25,040","58,800","58,600",Quebec
3120 Therapy and assessment professionals,"25,040","58,800","58,600",Quebec
31200 Psychologists,"7,455","70,500","68,200",Quebec
31201 Chiropractors,"1,235","48,400","61,000",Quebec
31202 Physiotherapists,"5,680","63,600","61,450",Quebec
31203 Occupational therapists,"5,350","72,000","66,400",Quebec
31204 Kinesiologists and other professional occupations in therapy and assessment,"2,335","26,400","31,760",Quebec
31209 Other professional occupations in health diagnosing and treating,"2,985","27,000","35,320",Quebec
313 Nursing and allied health professionals,"76,055","74,500","71,400",Quebec
3130 Nursing and allied health professionals,"76,055","74,500","71,400",Quebec
31300 Nursing coordinators and supervisors,"4,030","94,000","90,600",Quebec
31301 Registered nurses and registered psychiatric nurses,"70,830","73,500","70,300",Quebec
31302 Nurse practitioners,720,"92,000","82,800",Quebec
"31303 Physician assistants, midwives and allied health professionals",485,"72,000","68,000",Quebec
32 Technical occupations in health,"82,485","44,400","45,080",Quebec
321 Technical occupations in health (except practitioners of natural healing),"72,860","48,400","48,760",Quebec
3210 Technical occupations in therapy and assessment,"41,490","53,600","53,100",Quebec
32100 Opticians,"2,225","42,000","43,640",Quebec
32101 Licensed practical nurses,"20,845","54,800","52,900",Quebec
32102 Paramedical occupations,"5,445","69,500","66,900",Quebec
"32103 Respiratory therapists, clinical perfusionists and cardiopulmonary technologists","4,405","73,500","70,100",Quebec
32104 Animal health technologists and veterinary technicians,"4,340","32,400","32,760",Quebec
32109 Other technical occupations in therapy and assessment,"4,220","43,200","44,680",Quebec
3211 Technical occupations in dental health care,"8,230","40,400","41,240",Quebec
32110 Denturists,945,"34,400","49,300",Quebec
32111 Dental hygienists and dental therapists,"6,385","41,200","39,960",Quebec
32112 Dental technologists and technicians,900,"35,600","41,800",Quebec
3212 Medical technologists and technicians,"23,145","43,200","43,600",Quebec
32120 Medical laboratory technologists,"4,705","59,200","55,400",Quebec
32121 Medical radiation technologists,"5,130","58,000","56,400",Quebec
32122 Medical sonographers,570,"62,400","60,600",Quebec
32123 Cardiology technologists and electrophysiological diagnostic technologists,635,"54,400","52,200",Quebec
32124 Pharmacy technicians,"9,910","27,600","29,760",Quebec
32129 Other medical technologists and technicians,"2,195","46,400","43,840",Quebec
322 Practitioners of natural healing,"9,625","12,300","17,300",Quebec
3220 Practitioners of natural healing,"9,625","12,300","17,300",Quebec
32200 Traditional Chinese medicine practitioners and acupuncturists,860,"26,200","29,700",Quebec
32201 Massage therapists,"8,040","11,800","15,920",Quebec
32209 Other practitioners of natural healing,725,"9,100","18,040",Quebec
33 Assisting occupations in support of health services,"115,750","33,200","34,880",Quebec
331 Assisting occupations in support of health services,"115,750","33,200","34,880",Quebec
3310 Assisting occupations in support of health services,"115,750","33,200","34,880",Quebec
33100 Dental assistants and dental laboratory assistants,"7,485","26,200","26,520",Quebec
33101 Medical laboratory assistants and related technical occupations,"4,000","47,600","46,480",Quebec
"33102 Nurse aides, orderlies and patient service associates","88,875","34,000","35,280",Quebec
33103 Pharmacy technical assistants and pharmacy assistants,"7,695","33,200","32,400",Quebec
33109 Other assisting occupations in support of health services,"7,695","31,200","34,840",Quebec
"4 Occupations in education, law and social, community and government services","555,455","49,200","56,450",Quebec
"40 Managers in public administration, in education and social and community services and in public protection services","27,500","89,000","87,100",Quebec
"400 Managers in public administration, in education and social and community services and in public protection services","27,500","89,000","87,100",Quebec
4001 Managers in public administration,"6,155","101,000","100,900",Quebec
40010 Government managers - health and social policy development and program administration,"1,615","100,000","102,300",Quebec
"40011 Government managers - economic analysis, policy development and program administration","2,710","103,000","104,100",Quebec
40012 Government managers - education policy development and program administration,375,"98,000","89,600",Quebec
40019 Other managers in public administration,"1,445","96,000","96,300",Quebec
4002 Managers in education,"8,820","99,000","98,500",Quebec
40020 Administrators - post-secondary education and vocational training,"3,470","96,000","98,200",Quebec
40021 School principals and administrators of elementary and secondary education,"5,355","100,000","98,700",Quebec
"4003 Managers in social, community and correctional services","7,940","58,000","64,600",Quebec
"40030 Managers in social, community and correctional services","7,940","58,000","64,600",Quebec
4004 Managers in public protection services,"4,585","88,000","85,700",Quebec
40040 Commissioned police officers and related occupations in public protection services,"1,025","128,000","121,400",Quebec
40041 Fire chiefs and senior firefighting officers,560,"93,000","98,800",Quebec
40042 Commissioned officers of the Canadian Armed Forces,"3,000","72,000","71,100",Quebec
"41 Professional occupations in law, education, social, community and government services","287,690","65,500","67,100",Quebec
411 Professional occupations in law,"23,860","88,000","119,100",Quebec
"4110 Judges, lawyers and Quebec notaries","23,860","88,000","119,100",Quebec
41100 Judges,"1,110","204,000","246,800",Quebec
41101 Lawyers and Quebec notaries,"22,750","84,000","112,900",Quebec
412 Professional occupations in education services,"178,735","65,500","61,450",Quebec
4120 University professors and post-secondary assistants,"40,115","43,600","62,350",Quebec
41200 University professors and lecturers,"17,150","107,000","102,100",Quebec
41201 Post-secondary teaching and research assistants,"22,970","16,400","32,640",Quebec
4121 College and other vocational instructors,"36,530","69,500","62,850",Quebec
41210 College and other vocational instructors,"36,530","69,500","62,850",Quebec
"4122 Secondary, elementary and kindergarten school teachers","102,090","68,000","60,600",Quebec
41220 Secondary school teachers,"42,740","73,500","64,600",Quebec
41221 Elementary school and kindergarten teachers,"59,350","64,500","57,700",Quebec
413 Professional occupations in social and community services,"37,075","58,800","57,500",Quebec
4130 Social and community service professionals,"25,805","59,200","57,100",Quebec
41300 Social workers,"16,350","63,200","59,800",Quebec
41301 Therapists in counselling and related specialized therapies,"7,530","56,800","55,600",Quebec
41302 Religious leaders,"1,920","38,000","40,040",Quebec
4131 Police investigators and probation officers,"1,455","84,000","80,800",Quebec
41310 Police investigators and other investigative occupations,520,"106,000","101,600",Quebec
41311 Probation and parole officers,935,"75,500","69,200",Quebec
4132 Educational and employment counsellors,"9,825","55,200","55,050",Quebec
41320 Educational counsellors,"6,825","60,000","58,300",Quebec
41321 Career development practitioners and career counsellors (except education),"3,000","47,600","47,600",Quebec
414 Professional occupations in government services,"48,015","67,000","70,000",Quebec
"4140 Policy and program researchers, consultants and officers","48,015","67,000","70,000",Quebec
"41400 Natural and applied science policy researchers, consultants and program officers","8,020","69,500","77,100",Quebec
41401 Economists and economic policy researchers and analysts,"4,140","81,000","90,600",Quebec
41402 Business development officers and market researchers and analysts,"7,100","58,000","65,700",Quebec
"41403 Social policy researchers, consultants and program officers","9,885","66,000","66,100",Quebec
"41404 Health policy researchers, consultants and program officers","4,230","70,500","70,100",Quebec
"41405 Education policy researchers, consultants and program officers","6,910","74,000","66,600",Quebec
"41406 Recreation, sports and fitness policy researchers, consultants and program officers","2,415","44,000","48,760",Quebec
41407 Program officers unique to government,"3,935","69,500","75,500",Quebec
41409 Other professional occupations in social science,"1,375","54,800","54,950",Quebec
"42 Front-line public protection services and paraprofessional occupations in legal, social, community, education services","180,065","36,400","41,920",Quebec
421 Occupations in front-line public protection services,"23,395","98,000","92,000",Quebec
4210 Occupations in front-line public protection services,"23,395","98,000","92,000",Quebec
42100 Police officers (except commissioned),"16,490","101,000","94,300",Quebec
42101 Firefighters,"6,610","92,000","87,600",Quebec
42102 Specialized members of the Canadian Armed Forces,295,"71,000","67,000",Quebec
"422 Paraprofessional occupations in legal, social, community and education services","156,665","32,400","34,440",Quebec
"4220 Paraprofessional occupations in legal, social, community and education services","156,665","32,400","34,440",Quebec
42200 Paralegals and related occupations,"5,535","45,600","47,360",Quebec
42201 Social and community service workers,"32,430","37,200","39,520",Quebec
42202 Early childhood educators and assistants,"90,860","27,400","29,200",Quebec
42203 Instructors of persons with disabilities,"25,775","45,200","44,160",Quebec
42204 Religion workers,"2,065","19,600","28,440",Quebec
43 Assisting occupations in education and in legal and public protection,"28,705","48,000","48,760",Quebec
431 Assisting occupations in educational,"12,300","20,000","23,500",Quebec
4310 Assisting occupations in education,"12,300","20,000","23,500",Quebec
43100 Elementary and secondary school teacher assistants,"7,180","27,600","28,680",Quebec
43109 Other instructors,"5,120","8,000","16,220",Quebec
432 Assisting occupations in legal and public protection,"16,405","68,500","67,700",Quebec
4320 Assisting occupations in legal and public protection,"16,405","68,500","67,700",Quebec
43200 Sheriffs and bailiffs,785,"50,800","49,400",Quebec
43201 Correctional service officers,"4,745","75,500","76,800",Quebec
43202 By-law enforcement and other regulatory officers,"2,110","54,800","53,700",Quebec
"43203 Border services, customs, and immigration officers","2,215","76,500","70,100",Quebec
43204 Operations members of the Canadian Armed Forces,"6,550","68,500","67,000",Quebec
44 Care providers and legal and public protection support occupations,"20,245","21,600","26,600",Quebec
441 Home care provider occupations,"17,670","19,200","23,580",Quebec
4410 Home care provider occupations,"17,670","19,200","23,580",Quebec
44100 Home child care providers,"5,415","11,800","16,140",Quebec
"44101 Home support workers, caregivers and related occupations","12,250","23,600","26,840",Quebec
442 Primary combat members of the Canadian Armed Forces,"2,575","49,200","47,440",Quebec
4420 Primary combat members of the Canadian Armed Forces,"2,575","49,200","47,440",Quebec
44200 Primary combat members of the Canadian Armed Forces,"2,575","49,200","47,440",Quebec
"45 Student monitors, crossing guards and related occupations","11,255","9,700","14,220",Quebec
"451 Student monitors, crossing guards and related occupations","11,255","9,700","14,220",Quebec
"4510 Student monitors, crossing guards and related occupations","11,255","9,700","14,220",Quebec
"45100 Student monitors, crossing guards and related occupations","11,255","9,700","14,220",Quebec
"5 Occupations in art, culture, recreation and sport","151,890","28,800","39,360",Quebec
"50 Specialized middle management occupations in art, culture, recreation and sport","4,770","59,200","68,300",Quebec
"500 Specialized middle management occupations in art, culture, recreation and sport","4,770","59,200","68,300",Quebec
"5001 Managers in art, culture, recreation and sport","4,770","59,200","68,300",Quebec
"50010 Library, archive, museum and art gallery managers",980,"66,500","71,000",Quebec
"50011 Managers - publishing, motion pictures, broadcasting and performing arts","1,545","62,000","75,600",Quebec
"50012 Recreation, sports and fitness program and service directors","2,245","55,200","62,100",Quebec
51 Professional occupations in art and culture,"41,310","40,800","47,040",Quebec
511 Professional occupations in art and culture,"41,310","40,800","47,040",Quebec
"5110 Librarians, archivists, conservators and curators","2,755","65,000","62,750",Quebec
51100 Librarians,"1,675","71,500","68,500",Quebec
51101 Conservators and curators,370,"58,400","56,800",Quebec
51102 Archivists,715,"53,200","52,500",Quebec
"5111 Writing, translating and related communications professionals","21,800","43,600","46,680",Quebec
51110 Editors,"3,810","46,800","48,040",Quebec
51111 Authors and writers (except technical),"4,485","23,600","34,560",Quebec
51112 Technical writers,"1,555","65,500","63,100",Quebec
51113 Journalists,"3,320","54,000","56,450",Quebec
"51114 Translators, terminologists and interpreters","8,630","43,200","45,680",Quebec
5112 Creative and performing artists,"16,755","29,000","44,880",Quebec
"51120 Producers, directors, choreographers and related occupations","9,910","54,400","62,750",Quebec
"51121 Conductors, composers and arrangers",830,"13,400","25,750",Quebec
51122 Musicians and singers,"6,020","8,500","18,060",Quebec
"52 Technical occupations in art, culture and sport","54,735","41,200","47,760",Quebec
521 Technical occupations in art and culture,"54,735","41,200","47,760",Quebec
5210 Technical occupations in libraries and public archives,"2,625","50,000","46,400",Quebec
52100 Library and public archive technicians,"2,625","50,000","46,400",Quebec
"5211 Technical occupations in motion pictures, broadcasting and the performing arts","27,355","44,800","51,160",Quebec
52110 Film and video camera operators,980,"41,600","44,200",Quebec
52111 Graphic arts technicians,"5,960","46,000","55,250",Quebec
52112 Broadcast technicians,180,"67,000","60,000",Quebec
52113 Audio and video recording technicians,"14,175","43,600","46,600",Quebec
52114 Announcers and other broadcasters,"1,165","46,000","64,200",Quebec
"52119 Other technical and coordinating occupations in motion pictures, broadcasting and the performing arts","4,895","47,200","57,300",Quebec
5212 Graphic and interior designers,"24,755","36,800","44,160",Quebec
52120 Graphic designers and illustrators,"18,480","39,600","47,280",Quebec
52121 Interior designers and interior decorators,"6,280","29,800","34,960",Quebec
"53 Occupations in art, culture and sport","26,915","15,800","28,640",Quebec
531 Occupations in art and culture,"22,005","15,700","26,960",Quebec
5310 Occupations related to museums and art galleries,"1,500","13,800","23,300",Quebec
"53100 Registrars, restorers, interpreters and other occupations related to museum and art galleries","1,500","13,800","23,300",Quebec
5311 Photographers and support occupations in arts and culture,"4,610","18,400","26,120",Quebec
53110 Photographers,"2,890","13,800","22,120",Quebec
"53111 Motion pictures, broadcasting, photography and performing arts assistants and operators","1,715","29,200","32,840",Quebec
5312 Occupations in creative and performing art,"15,900","15,000","27,560",Quebec
53120 Dancers,"1,580","6,500","13,420",Quebec
"53121 Actors, comedians and circus performers","3,080","11,500","28,200",Quebec
"53122 Painters, sculptors and other visual artists","3,780","7,250","17,260",Quebec
"53123 Theatre, fashion, exhibit and other creative designers","4,695","38,000","44,800",Quebec
53124 Artisans and craftspersons,"2,405","10,100","17,280",Quebec
"53125 Patternmakers - textile, leather and fur products",360,"36,000","36,600",Quebec
532 Occupations in sports,"4,910","16,400","36,040",Quebec
"5320 Athletes, coaches, referees and related occupations","4,910","16,400","36,040",Quebec
53200 Athletes,505,"18,200","97,200",Quebec
53201 Coaches,"3,960","18,600","29,840",Quebec
53202 Sports officials and referees,445,"2,820","21,300",Quebec
54 Support occupations in sport,"23,510","6,000","13,060",Quebec
