Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
21321 Industrial and manufacturing engineers,"1,340","77,000","85,000",British Columbia
21322 Metallurgical and materials engineers,295,"74,500","81,000",British Columbia
2133 Natural resources engineers,"1,900","103,000","123,900",British Columbia
21330 Mining engineers,685,"111,000","141,600",British Columbia
21331 Geological engineers,"1,085","96,000","112,400",British Columbia
21332 Petroleum engineers,130,"102,000","128,000",British Columbia
2139 Other engineers,"1,775","93,000","93,600",British Columbia
21390 Aerospace engineers,225,"85,000","90,000",British Columbia
21399 Other professional engineers,"1,555","96,000","94,000",British Columbia
22 Technical occupations related to natural and applied sciences,"66,685","60,800","63,150",British Columbia
221 Technical occupations related to natural sciences,"11,600","47,600","51,800",British Columbia
2210 Technical occupations in physical sciences,"1,925","54,400","69,500",British Columbia
22100 Chemical technologists and technicians,880,"48,000","53,700",British Columbia
22101 Geological and mineral technologists and technicians,"1,040","64,500","82,800",British Columbia
2211 Technical occupations in life sciences,"9,680","46,400","48,320",British Columbia
22110 Biological technologists and technicians,"1,700","47,200","46,360",British Columbia
22111 Agricultural and fish products inspectors,500,"62,000","60,800",British Columbia
22112 Forestry technologists and technicians,"2,235","54,000","54,250",British Columbia
22113 Conservation and fishery officers,715,"68,000","61,600",British Columbia
22114 Landscape and horticulture technicians and specialists,"4,520","39,600","42,600",British Columbia
222 Technical occupations related to applied sciences (except engineering),"30,835","62,800","64,300",British Columbia
"2221 Technical occupations in architecture, drafting, surveying, geomatics and meteorology","9,300","56,800","58,300",British Columbia
22210 Architectural technologists and technicians,"1,840","54,800","55,150",British Columbia
22211 Industrial designers,"1,290","56,000","64,000",British Columbia
22212 Drafting technologists and technicians,"3,905","55,200","56,200",British Columbia
22213 Land survey technologists and technicians,425,"55,600","60,400",British Columbia
22214 Technical occupations in geomatics and meteorology,"1,845","63,600","61,250",British Columbia
2222 Technical occupations in computer and information systems,"15,140","63,200","64,300",British Columbia
22220 Computer network and web technicians,"7,210","68,500","68,800",British Columbia
22221 User support technicians,"6,860","59,200","60,700",British Columbia
22222 Information systems testing technicians,"1,070","55,200","57,300",British Columbia
2223 Technical inspectors and regulatory officers,"6,395","73,500","73,000",British Columbia
22230 Non-destructive testers and inspectors,575,"88,000","94,000",British Columbia
22231 Engineering inspectors and regulatory officers,610,"93,000","92,000",British Columbia
22232 Occupational health and safety specialists,"2,590","71,500","71,300",British Columbia
22233 Construction inspectors,"2,620","68,000","65,600",British Columbia
223 Technical occupations related to engineering,"24,250","64,500","67,100",British Columbia
"2230 Technical occupations in civil, mechanical and industrial engineering","10,600","70,000","73,500",British Columbia
22300 Civil engineering technologists and technicians,"2,650","70,500","69,900",British Columbia
22301 Mechanical engineering technologists and technicians,"2,835","71,000","74,500",British Columbia
22302 Industrial engineering and manufacturing technologists and technicians,"1,515","57,600","63,100",British Columbia
22303 Construction estimators,"3,600","73,500","79,600",British Columbia
2231 Technical occupations in electronics and electrical engineering,"13,650","60,000","62,050",British Columbia
22310 Electrical and electronics engineering technologists and technicians,"4,925","65,000","66,600",British Columbia
22311 Electronic service technicians (household and business equipment),"7,210","51,600","53,050",British Columbia
22312 Industrial instrument technicians and mechanics,905,"105,000","101,800",British Columbia
"22313 Aircraft instrument, electrical and avionics mechanics, technicians and inspectors",610,"74,500","73,200",British Columbia
3 Health occupations,"193,210","55,600","64,900",British Columbia
30 Specialized middle management occupations in health care,"5,030","94,000","91,400",British Columbia
300 Specialized middle management occupations in health care,"5,030","94,000","91,400",British Columbia
3001 Managers in health care,"5,030","94,000","91,400",British Columbia
30010 Managers in health care,"5,030","94,000","91,400",British Columbia
31 Professional occupations in health,"87,275","82,000","87,500",British Columbia
311 Health treating and consultation services professionals,"27,955","93,000","114,100",British Columbia
3110 Physicians and veterinarians,"15,440","120,000","141,800",British Columbia
31100 Specialists in clinical and laboratory medicine,"4,935","145,000","168,000",British Columbia
31101 Specialists in surgery,"1,480","152,000","182,000",British Columbia
31102 General practitioners and family physicians,"7,615","107,000","126,200",British Columbia
31103 Veterinarians,"1,420","88,000","92,200",British Columbia
"3111 Dentists, optometrists and audiologists","5,255","73,000","81,100",British Columbia
31110 Dentists,"3,015","78,000","90,200",British Columbia
31111 Optometrists,755,"79,500","82,200",British Columbia
31112 Audiologists and speech-language pathologists,"1,485","68,000","62,000",British Columbia
3112 Pharmacists and dietitians,"7,265","84,000","79,400",British Columbia
31120 Pharmacists,"5,930","91,000","84,700",British Columbia
31121 Dietitians and nutritionists,"1,335","60,800","55,950",British Columbia
312 Therapy and assessment professionals,"12,325","62,000","63,100",British Columbia
3120 Therapy and assessment professionals,"12,325","62,000","63,100",British Columbia
31200 Psychologists,"1,895","79,500","80,000",British Columbia
31201 Chiropractors,"1,175","51,200","65,600",British Columbia
31202 Physiotherapists,"4,090","69,500","65,700",British Columbia
31203 Occupational therapists,"2,570","72,500","68,400",British Columbia
31204 Kinesiologists and other professional occupations in therapy and assessment,"1,810","31,600","36,000",British Columbia
31209 Other professional occupations in health diagnosing and treating,770,"35,600","49,700",British Columbia
313 Nursing and allied health professionals,"46,990","82,000","78,000",British Columbia
3130 Nursing and allied health professionals,"46,990","82,000","78,000",British Columbia
31300 Nursing coordinators and supervisors,"1,710","90,000","82,800",British Columbia
31301 Registered nurses and registered psychiatric nurses,"44,310","82,000","77,500",British Columbia
31302 Nurse practitioners,680,"116,000","110,400",British Columbia
"31303 Physician assistants, midwives and allied health professionals",295,"67,000","62,800",British Columbia
32 Technical occupations in health,"42,640","49,200","50,040",British Columbia
321 Technical occupations in health (except practitioners of natural healing),"34,185","54,800","55,250",British Columbia
3210 Technical occupations in therapy and assessment,"19,775","52,000","53,250",British Columbia
32100 Opticians,"1,420","38,000","40,320",British Columbia
32101 Licensed practical nurses,"7,940","58,800","56,150",British Columbia
32102 Paramedical occupations,"3,750","70,500","68,900",British Columbia
"32103 Respiratory therapists, clinical perfusionists and cardiopulmonary technologists","1,365","81,000","78,000",British Columbia
32104 Animal health technologists and veterinary technicians,"3,300","30,400","31,440",British Columbia
32109 Other technical occupations in therapy and assessment,"2,010","41,600","40,680",British Columbia
3211 Technical occupations in dental health care,"4,680","48,800","47,720",British Columbia
32110 Denturists,220,"42,800","52,000",British Columbia
32111 Dental hygienists and dental therapists,"3,595","51,600","48,840",British Columbia
32112 Dental technologists and technicians,860,"38,800","41,800",British Columbia
