Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
"14201 Banking, insurance and other financial clerks",0,0,0,Yukon
14202 Collection clerks,0,0,0,Yukon
"143 Library, correspondence and other clerks",70,"42,000","48,000",Yukon
"1430 Library, correspondence and other clerks",70,"42,000","48,000",Yukon
14300 Library assistants and clerks,25,"19,200","18,000",Yukon
"14301 Correspondence, publication and regulatory clerks",35,"77,000","72,000",Yukon
"144 Supply chain logistics, tracking and scheduling coordination occupations",210,"59,200","65,000",Yukon
"1440 Supply chain logistics, tracking and scheduling coordination occupations",210,"59,200","65,000",Yukon
14400 Shippers and receivers,50,"44,000","39,000",Yukon
14401 Storekeepers and partspersons,80,"46,400","54,000",Yukon
14402 Production logistics workers,25,0,"60,000",Yukon
14403 Purchasing and inventory control workers,0,0,0,Yukon
14404 Dispatchers,35,"111,000","120,000",Yukon
14405 Transportation route and crew schedulers,0,0,0,Yukon
2 Natural and applied sciences and related occupations,"1,670","80,000","80,800",Yukon
"20 Specialized middle management occupations in engineering, architecture, science and information systems",75,"113,000","112,000",Yukon
"200 Specialized middle management occupations in engineering, architecture, science and information systems",75,"113,000","112,000",Yukon
"2001 Managers in engineering, architecture, science and information systems",75,"113,000","112,000",Yukon
20010 Engineering managers,15,0,"100,000",Yukon
20011 Architecture and science managers,20,0,"110,000",Yukon
20012 Computer and information systems managers,40,"113,000","110,000",Yukon
21 Professional occupations in natural and applied sciences,865,"84,000","85,400",Yukon
211 Professional occupations in natural sciences,300,"85,000","92,000",Yukon
2110 Physical science professionals,90,"70,000","114,000",Yukon
21100 Physicists and astronomers,0,0,0,Yukon
21101 Chemists,0,0,0,Yukon
21102 Geoscientists and oceanographers,90,"70,000","114,000",Yukon
21103 Meteorologists and climatologists,0,0,0,Yukon
21109 Other professional occupations in physical sciences,0,0,0,Yukon
2111 Life science professionals,150,"94,000","88,000",Yukon
21110 Biologists and related scientists,130,"93,000","90,000",Yukon
21111 Forestry professionals,15,0,"90,000",Yukon
"21112 Agricultural representatives, consultants and specialists",0,0,0,Yukon
2112 Public and environmental health and safety professionals,60,"64,500","70,000",Yukon
21120 Public and environmental health and safety professionals,60,"64,500","70,000",Yukon
212 Professional occupations in applied sciences (except engineering),380,"82,000","82,400",Yukon
"2120 Architects, urban planners and land surveyors",135,"86,000","73,000",Yukon
21200 Architects,35,0,"52,000",Yukon
21201 Landscape architects,0,0,0,Yukon
21202 Urban and land use planners,65,"76,000","76,000",Yukon
21203 Land surveyors,45,"93,000","84,000",Yukon
"2121 Mathematicians, statisticians, actuaries and data scientists",0,0,0,Yukon
"21210 Mathematicians, statisticians and actuaries",0,0,0,Yukon
21211 Data scientists,0,0,0,Yukon
