Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
41302 Religious leaders,"1,365","44,000","44,440",Saskatchewan
4131 Police investigators and probation officers,415,"74,000","78,400",Saskatchewan
41310 Police investigators and other investigative occupations,65,"130,000","108,000",Saskatchewan
41311 Probation and parole officers,345,"73,500","72,800",Saskatchewan
4132 Educational and employment counsellors,"1,025","68,000","65,200",Saskatchewan
41320 Educational counsellors,740,"74,000","70,400",Saskatchewan
41321 Career development practitioners and career counsellors (except education),285,"53,600","51,600",Saskatchewan
414 Professional occupations in government services,"5,435","68,000","68,300",Saskatchewan
"4140 Policy and program researchers, consultants and officers","5,435","68,000","68,300",Saskatchewan
"41400 Natural and applied science policy researchers, consultants and program officers",790,"81,000","79,800",Saskatchewan
41401 Economists and economic policy researchers and analysts,305,"96,000","102,000",Saskatchewan
41402 Business development officers and market researchers and analysts,775,"71,000","75,400",Saskatchewan
"41403 Social policy researchers, consultants and program officers","1,005","68,500","67,800",Saskatchewan
"41404 Health policy researchers, consultants and program officers",710,"61,600","63,700",Saskatchewan
"41405 Education policy researchers, consultants and program officers",865,"78,500","69,800",Saskatchewan
"41406 Recreation, sports and fitness policy researchers, consultants and program officers",450,"54,000","50,400",Saskatchewan
41407 Program officers unique to government,415,"14,400","36,400",Saskatchewan
41409 Other professional occupations in social science,105,"50,000","58,000",Saskatchewan
"42 Front-line public protection services and paraprofessional occupations in legal, social, community, education services","16,665","38,800","49,560",Saskatchewan
421 Occupations in front-line public protection services,"3,755","112,000","103,500",Saskatchewan
4210 Occupations in front-line public protection services,"3,755","112,000","103,500",Saskatchewan
42100 Police officers (except commissioned),"2,595","114,000","109,100",Saskatchewan
42101 Firefighters,"1,125","112,000","92,200",Saskatchewan
42102 Specialized members of the Canadian Armed Forces,35,0,"56,000",Saskatchewan
"422 Paraprofessional occupations in legal, social, community and education services","12,910","31,400","33,840",Saskatchewan
"4220 Paraprofessional occupations in legal, social, community and education services","12,910","31,400","33,840",Saskatchewan
42200 Paralegals and related occupations,385,"59,600","57,200",Saskatchewan
42201 Social and community service workers,"6,670","41,600","41,480",Saskatchewan
42202 Early childhood educators and assistants,"5,290","20,000","22,940",Saskatchewan
42203 Instructors of persons with disabilities,230,"34,400","36,400",Saskatchewan
42204 Religion workers,330,"27,600","25,700",Saskatchewan
43 Assisting occupations in education and in legal and public protection,"10,020","31,800","41,880",Saskatchewan
431 Assisting occupations in educational,"6,780","26,800","27,280",Saskatchewan
4310 Assisting occupations in education,"6,780","26,800","27,280",Saskatchewan
43100 Elementary and secondary school teacher assistants,"6,110","27,200","27,360",Saskatchewan
43109 Other instructors,665,"17,200","26,600",Saskatchewan
432 Assisting occupations in legal and public protection,"3,240","72,500","72,400",Saskatchewan
4320 Assisting occupations in legal and public protection,"3,240","72,500","72,400",Saskatchewan
43200 Sheriffs and bailiffs,290,"65,500","67,500",Saskatchewan
43201 Correctional service officers,"2,060","75,500","73,700",Saskatchewan
43202 By-law enforcement and other regulatory officers,265,"60,000","56,400",Saskatchewan
"43203 Border services, customs, and immigration officers",190,"84,000","71,500",Saskatchewan
43204 Operations members of the Canadian Armed Forces,430,"71,000","80,000",Saskatchewan
44 Care providers and legal and public protection support occupations,"3,465","15,100","21,500",Saskatchewan
441 Home care provider occupations,"3,310","14,100","21,100",Saskatchewan
4410 Home care provider occupations,"3,310","14,100","21,100",Saskatchewan
44100 Home child care providers,"2,125","10,400","16,460",Saskatchewan
"44101 Home support workers, caregivers and related occupations","1,185","28,800","29,400",Saskatchewan
442 Primary combat members of the Canadian Armed Forces,160,"29,200","30,000",Saskatchewan
4420 Primary combat members of the Canadian Armed Forces,160,"29,200","30,000",Saskatchewan
44200 Primary combat members of the Canadian Armed Forces,160,"29,200","30,000",Saskatchewan
"45 Student monitors, crossing guards and related occupations",90,"3,960","8,400",Saskatchewan
"451 Student monitors, crossing guards and related occupations",90,"3,960","8,400",Saskatchewan
"4510 Student monitors, crossing guards and related occupations",90,"3,960","8,400",Saskatchewan
"45100 Student monitors, crossing guards and related occupations",90,"3,960","8,400",Saskatchewan
"5 Occupations in art, culture, recreation and sport","10,720","20,000","31,440",Saskatchewan
"50 Specialized middle management occupations in art, culture, recreation and sport",750,"49,200","53,000",Saskatchewan
"500 Specialized middle management occupations in art, culture, recreation and sport",750,"49,200","53,000",Saskatchewan
"5001 Managers in art, culture, recreation and sport",750,"49,200","53,000",Saskatchewan
"50010 Library, archive, museum and art gallery managers",175,"63,200","66,500",Saskatchewan
"50011 Managers - publishing, motion pictures, broadcasting and performing arts",120,"48,000","40,000",Saskatchewan
"50012 Recreation, sports and fitness program and service directors",455,"46,800","51,200",Saskatchewan
51 Professional occupations in art and culture,"2,545","27,200","38,720",Saskatchewan
511 Professional occupations in art and culture,"2,545","27,200","38,720",Saskatchewan
"5110 Librarians, archivists, conservators and curators",485,"36,000","49,800",Saskatchewan
51100 Librarians,410,"28,000","46,600",Saskatchewan
51101 Conservators and curators,40,"75,500","76,000",Saskatchewan
51102 Archivists,35,"48,800","56,000",Saskatchewan
"5111 Writing, translating and related communications professionals","1,065","36,400","40,400",Saskatchewan
51110 Editors,195,"22,000","34,400",Saskatchewan
51111 Authors and writers (except technical),355,"26,200","37,800",Saskatchewan
51112 Technical writers,95,"59,200","61,000",Saskatchewan
51113 Journalists,280,"43,600","44,400",Saskatchewan
"51114 Translators, terminologists and interpreters",140,"32,800","33,000",Saskatchewan
5112 Creative and performing artists,995,"15,500","31,450",Saskatchewan
"51120 Producers, directors, choreographers and related occupations",355,"46,400","47,400",Saskatchewan
"51121 Conductors, composers and arrangers",40,"3,020","14,000",Saskatchewan
51122 Musicians and singers,600,"10,800","23,300",Saskatchewan
"52 Technical occupations in art, culture and sport","2,740","36,400","40,440",Saskatchewan
521 Technical occupations in art and culture,"2,740","36,400","40,440",Saskatchewan
5210 Technical occupations in libraries and public archives,570,"33,600","36,800",Saskatchewan
52100 Library and public archive technicians,570,"33,600","36,800",Saskatchewan
"5211 Technical occupations in motion pictures, broadcasting and the performing arts",910,"45,600","48,200",Saskatchewan
52110 Film and video camera operators,110,"29,400","30,000",Saskatchewan
52111 Graphic arts technicians,60,"40,000","42,000",Saskatchewan
52112 Broadcast technicians,50,"68,000","64,000",Saskatchewan
